"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Basadingen-Schlattingen TG","Ja zur Umweltverantwortungsinitiative in Basadingen-Schlattingen. Die Gemeinde hat das Volksbegehren mit 84,3 Prozent der Stimmen angenommen. Basadingen-Schlattingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Basadingen-Schlattingen (TG)","L'initiative sur la responsabilité environnementale passe la rampe à Basadingen-Schlattingen avec 84,3 pour cent de oui. Basadingen-Schlattingen a approuvé l'initiative, contrairement à son canton.","Basadingen-Schlattingen (TG)","L'iniziativa per la resposanbilità ambientale è stata accolta a Basadingen-Schlattingen, dove ha riscosso il 84,3 per cento di voti a favore. Basadingen-Schlattingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Diessenhofen TG","Keine Mehrheit für die Umweltverantwortungsinitiative in Diessenhofen: Mit 5'169 Nein-Stimmen zu 374 Ja-Stimmen oder 93,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Diessenhofen hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Diessenhofen (TG)","C'est non à 93,3 pour cent à l'initiative sur la responsabilité environnementale à Diessenhofen. Diessenhofen a rejeté l'initiative, tout comme son canton.","Diessenhofen (TG)","Il 93,3 per cento degli elettori di Diessenhofen ha respinto l'iniziativa per la resposanbilità ambientale. Diessenhofen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Schlatt TG","Die Stimmbevölkerung von Schlatt TG hat die Umweltverantwortungsinitiative mit 63,6 Prozent angenommen. Schlatt TG hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Schlatt (TG)","À Schlatt (TG), les habitants disent oui à 63,6 pour cent à l'initiative sur la responsabilité environnementale. Schlatt (TG) a approuvé l'initiative, contrairement à son canton.","Schlatt (TG)","Nel comune di Schlatt TG, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 63,6 per cento di voti favorevoli. Schlatt TG ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Aadorf TG","In Aadorf hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 55,5 Prozent angenommen. Aadorf hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Aadorf (TG)","À Aadorf, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 55,5 pour cent des suffrages. Aadorf a approuvé l'initiative, contrairement à son canton.","Aadorf (TG)","A Aadorf gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 55,5 per cento di ""sì"". Aadorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Felben-Wellhausen TG","In Felben-Wellhausen hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 62,2 Prozent verworfen. Felben-Wellhausen hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Felben-Wellhausen (TG)","À Felben-Wellhausen, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 62,2 pour cent des voix. Felben-Wellhausen a rejeté l'initiative, tout comme son canton.","Felben-Wellhausen (TG)","A Felben-Wellhausen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 62,2 per cento di voti a sfavore. Felben-Wellhausen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Frauenfeld TG","Nein zur Umweltverantwortungsinitiative in Frauenfeld. Die Gemeinde hat die Vorlage mit 95,7 Prozent abgelehnt. Frauenfeld hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Frauenfeld (TG)","À Frauenfeld, les habitants disent non à 95,7 pour cent à l'initiative sur la responsabilité environnementale. Frauenfeld a rejeté l'initiative, tout comme son canton.","Frauenfeld (TG)","Nel comune di Frauenfeld, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 95,7 per cento di voti contrari. Frauenfeld ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gachnang TG","Die Gemeinde Gachnang hat die Umweltverantwortungsinitiative mit 84,2 Prozent Ja-Stimmen angenommen. Gachnang hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Gachnang (TG)","Les habitants de Gachnang acceptent l'initiative sur la responsabilité environnementale avec 84,2 pour cent de oui. Gachnang a approuvé l'initiative, contrairement à son canton.","Gachnang (TG)","I cittadini di Gachnang hanno accolto l'iniziativa per la resposanbilità ambientale con il 84,2 per cento di voti a favore. Gachnang ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hüttlingen TG","Ja zur Umweltverantwortungsinitiative in Hüttlingen: Mit 52,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Hüttlingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Hüttlingen (TG)","Les habitants de Hüttlingen approuvent l'initiative sur la responsabilité environnementale avec 52,2 pour cent des voix. Hüttlingen a approuvé l'initiative, contrairement à son canton.","Hüttlingen (TG)","Gli abitanti di Hüttlingen hanno accolto l'iniziativa per la resposanbilità ambientale con il 52,2 per cento di ""sì"". Hüttlingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Matzingen TG","In Matzingen hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 50,8 Prozent angenommen. Matzingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Matzingen (TG)","À Matzingen, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 50,8 pour cent des suffrages. Matzingen a approuvé l'initiative, contrairement à son canton.","Matzingen (TG)","A Matzingen gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 50,8 per cento di ""sì"". Matzingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Neunforn TG","Die Stimmbevölkerung von Neunforn hat die Umweltverantwortungsinitiative mit 68,5 Prozent angenommen. Neunforn hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Neunforn (TG)","À Neunforn, les habitants disent oui à 68,5 pour cent à l'initiative sur la responsabilité environnementale. Neunforn a approuvé l'initiative, contrairement à son canton.","Neunforn (TG)","Nel comune di Neunforn, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 68,5 per cento di voti favorevoli. Neunforn ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Stettfurt TG","In Stettfurt hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 92,3 Prozent verworfen. Stettfurt hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Stettfurt (TG)","À Stettfurt, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 92,3 pour cent des voix. Stettfurt a rejeté l'initiative, tout comme son canton.","Stettfurt (TG)","A Stettfurt gli abitanti si sono opposti al potenziamento delle strade nazionali con il 92,3 per cento di voti a sfavore. Stettfurt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Thundorf TG","Die Stimmbevölkerung von Thundorf hat die Umweltverantwortungsinitiative mit 67,2 Prozent angenommen. Thundorf hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Thundorf (TG)","À Thundorf, les habitants disent oui à 67,2 pour cent à l'initiative sur la responsabilité environnementale. Thundorf a approuvé l'initiative, contrairement à son canton.","Thundorf (TG)","Nel comune di Thundorf, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 67,2 per cento di voti favorevoli. Thundorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Uesslingen-Buch TG","Keine Mehrheit für die Umweltverantwortungsinitiative in Uesslingen-Buch: Mit 9'519 Nein-Stimmen zu 1'401 Ja-Stimmen oder 87,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Uesslingen-Buch hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Uesslingen-Buch (TG)","C'est non à 87,2 pour cent à l'initiative sur la responsabilité environnementale à Uesslingen-Buch. Uesslingen-Buch a rejeté l'initiative, tout comme son canton.","Uesslingen-Buch (TG)","Il 87,2 per cento degli elettori di Uesslingen-Buch ha respinto l'iniziativa per la resposanbilità ambientale. Uesslingen-Buch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Warth-Weiningen TG","In Warth-Weiningen hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 54,6 Prozent verworfen. Warth-Weiningen hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Warth-Weiningen (TG)","À Warth-Weiningen, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 54,6 pour cent des voix. Warth-Weiningen a rejeté l'initiative, tout comme son canton.","Warth-Weiningen (TG)","A Warth-Weiningen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 54,6 per cento di voti a sfavore. Warth-Weiningen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Altnau TG","Keine Mehrheit für die Umweltverantwortungsinitiative in Altnau: Mit 5'660 Nein-Stimmen zu 1'821 Ja-Stimmen oder 75,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Altnau hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Altnau (TG)","C'est non à 75,7 pour cent à l'initiative sur la responsabilité environnementale à Altnau. Altnau a rejeté l'initiative, tout comme son canton.","Altnau (TG)","Il 75,7 per cento degli elettori di Altnau ha respinto l'iniziativa per la resposanbilità ambientale. Altnau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bottighofen TG","In Bottighofen hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 60 Prozent angenommen. Bottighofen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Bottighofen (TG)","À Bottighofen, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 60 pour cent des suffrages. Bottighofen a approuvé l'initiative, contrairement à son canton.","Bottighofen (TG)","A Bottighofen gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 60 per cento di ""sì"". Bottighofen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Ermatingen TG","Die Stimmbevölkerung von Ermatingen hat die Umweltverantwortungsinitiative mit 66,5 Prozent angenommen. Ermatingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Ermatingen (TG)","À Ermatingen, les habitants disent oui à 66,5 pour cent à l'initiative sur la responsabilité environnementale. Ermatingen a approuvé l'initiative, contrairement à son canton.","Ermatingen (TG)","Nel comune di Ermatingen, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 66,5 per cento di voti favorevoli. Ermatingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Gottlieben TG","In Gottlieben hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 90 Prozent angenommen. Gottlieben hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage abgelehnt hat.","Gottlieben (TG)","À Gottlieben, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 90 pour cent des suffrages. Gottlieben a approuvé l'initiative, contrairement à son canton.","Gottlieben (TG)","A Gottlieben gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 90 per cento di ""sì"". Gottlieben ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Güttingen TG","In Güttingen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 97,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Güttingen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Thurgau.","Güttingen (TG)","Les habitants de Güttingen rejettent l'initiative sur la responsabilité environnementale avec 97,3 pour cent de non. Le plus fort pourcentage de non du canton de Thurgovie a été obtenu à Güttingen.","Güttingen (TG)","I cittadini di Güttingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 97,3 per cento di voti contrari. Il maggior numero di ""no"" nel canton Turgovia è stato ottenuto a Güttingen."
"Kemmental TG","71,8 Prozent der Stimmbürgerinnen und Stimmbürger von Kemmental sagen Nein zur Umweltverantwortungsinitiative. Kemmental hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Kemmental (TG)","Les habitants de Kemmental s'opposent à l'initiative sur la responsabilité environnementale avec 71,8 pour cent de non. Kemmental a rejeté l'initiative, tout comme son canton.","Kemmental (TG)","Gli abitanti di Kemmental hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,8 per cento di ""no"". Kemmental ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Kreuzlingen TG","In Kreuzlingen hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 57,3 Prozent verworfen. Kreuzlingen hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Kreuzlingen (TG)","À Kreuzlingen, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 57,3 pour cent des voix. Kreuzlingen a rejeté l'initiative, tout comme son canton.","Kreuzlingen (TG)","A Kreuzlingen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 57,3 per cento di voti a sfavore. Kreuzlingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Langrickenbach TG","56,9 Prozent der Stimmbürgerinnen und Stimmbürger von Langrickenbach sagen Nein zur Umweltverantwortungsinitiative. Langrickenbach hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Langrickenbach (TG)","Les habitants de Langrickenbach s'opposent à l'initiative sur la responsabilité environnementale avec 56,9 pour cent de non. Langrickenbach a rejeté l'initiative, tout comme son canton.","Langrickenbach (TG)","Gli abitanti di Langrickenbach hanno respinto l'iniziativa per la resposanbilità ambientale con il 56,9 per cento di ""no"". Langrickenbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Lengwil TG","Lengwil hat die Umweltverantwortungsinitiative mit 74,3 Prozent abgelehnt. Lengwil hat damit gleich wie der Kanton Thurgau Nein gesagt zu dieser Vorlage.","Lengwil (TG)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Lengwil avec 74,3 pour cent de non. Lengwil a rejeté l'initiative, tout comme son canton.","Lengwil (TG)","L'iniziativa per la resposanbilità ambientale è stata respinta a Lengwil, dove ha riscosso il 74,3 per cento di ""no"". Lengwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
